Latitude, Longitude
-283.728;-5.755.405
-274.406;-5.747.736
-273.445;-5.747.878
-273.131;-5.745.773
-272.169;-5.745.916
-262.716;-5.780.252
-261.373;-5.948.074
-256.609;-5.775.589
-256.255;-5.812.418
-253.325;-5.675.755
-249.615;-5.754.414
-248.655;-5.754.557
-246.657;-6.106.923
-244.141;-5.836.238
-236.486;-6.642.851
-164.476;-6.004.166
-165.232;-6.003.158
-175.321;-6.072.543
-344.738;-574.882
-336.407;-5.754.677
-336.264;-5.753.671
-280.404;-56.853
-315.215;-5.683.121
-235.938;-5.651.852
-236.831;-5.651.722
-249.647;-5.656.941
-249.777;-5.657.847
-260.576;-5.650.152
-277.987;-5.655.646
-232.133;-5.715.065
-22.434;-5.680.165
-206.049;-5.687.411
-205.915;-5.686.493
-333.678;-5.823.536
-28.131;-5.685.167
-223.334;-6.007.887
-33.352;-5.822.441
-177.452;-622.308
-315.443;-5.678.334
-205.014;-5.686.623
-314.148;-5.802.329
-281.855;-5.720.258
-329.714;-5.700.917
-361.083;-5.744.782
-357.821;-5.769.019
-282.774;-5.720.122
-287.877;-576.842
-288.022;-5.769.427
-288.818;-5.768.285
-289.524;-5.749.311
-341.255;-5.855.009
-313.067;-5.765.066
-290.011;-5.674.746
-290.086;-575.327
-140.937;-5.792.281
-311.549;-5.761.165
-32.408;-5.750.533
-321.662;-5.683.517
-344.879;-574.982
-320.747;-5.767.432
-319.684;-5.753.205
-0.75848;-6.290.422
-315.579;-5.679.264
-27.954;-5.768.235
-279.515;-5.704.126
-26.664;-5.711.479
-265.386;-5.720.944
-258.323;-5.775.609
-253.461;-5.735.083
-252.539;-5.735.218
-252.401;-5.734.254
-249.613;-5.682.781
-249.479;-5.681.861
-248.128;-5.722.718
-246.005;-5.753.586
-245.865;-5.752.606
-243.504;-5.697.462
-241.728;-5.704.381
-307.563;-5.757.186
-306.625;-5.757.318
-303.298;-5.696.968
-302.668;-5.749.772
-301.444;-5.690.532
-377.246;-575.563
-40.226;-5.787.908
-402.107;-5.786.843
-395.337;-5.715.689
-394.782;-5.716.318
-392.505;-5.760.538
-392.362;-5.712.684
-392.361;-5.759.514
-392.221;-5.711.712
-391.912;-576.024
-391.763;-575.922
-241.613;-5.729.499
-241.593;-5.703.446
-241.475;-5.728.535
-238.508;-5.759.347
-238.367;-5.758.365
-235.551;-570.022
-234.644;-5.700.353
-234.231;-5.716.682
-234.095;-5.715.742
-233.958;-5.714.801
-233.046;-5.714.931
-232.269;-5.716.006
-22.354;-6.009.293
-14.236;-6.027.794
-142.567;-6.029.206
-142.921;-6.039.363
-354.697;-597.721
-357.704;-5.982.513
-372.335;-5.900.422
-373.016;-5.897.799
-373.373;-5.900.273
-374.052;-5.897.651
-376.465;-5.894.128
-378.534;-5.893.837
-285.114;-5.926.562
-28.679;-5.925.671
-310.155;-5.908.431
-310.333;-5.909.661
-339.817;-5.922.871
-341.237;-5.925.266
-357.229;-5.873.455
-35.706;-5.872.273
-355.544;-5.868.881
-344.082;-5.925.494
-343.029;-5.925.647
-341.976;-5.925.799
-341.424;-5.926.548
-341.416;-5.856.157
-341.363;-5.855.552
